
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
9.0,0.0
9.0,0.0
9.0,0.0
9.0,0.0
18.0,0.0
18.0,0.0
18.0,0.0
18.0,0.0
30.0,-1.0
30.0,-1.0
30.0,-1.0
30.0,-1.0
30.0,-1.0
30.0,-1.0
45.0,-2.0
45.0,-2.0
45.0,-2.0
45.0,-2.0
62.0,-3.0
62.0,-3.0
62.0,-3.0
62.0,-3.0
78.0,-4.0
78.0,-4.0
78.0,-4.0
78.0,-4.0
78.0,-4.0
78.0,-4.0
94.0,-5.0
94.0,-5.0
94.0,-5.0
94.0,-5.0
109.0,-6.0
109.0,-6.0
109.0,-6.0
109.0,-6.0
124.0,-8.0
124.0,-8.0
124.0,-8.0
124.0,-8.0
124.0,-8.0
124.0,-8.0
139.0,-9.0
139.0,-9.0
139.0,-9.0
139.0,-9.0
154.0,-11.0
154.0,-11.0
154.0,-11.0
154.0,-11.0
154.0,-11.0
154.0,-11.0
169.0,-13.0
169.0,-13.0
169.0,-13.0
169.0,-13.0
184.0,-14.0
184.0,-14.0
184.0,-14.0
184.0,-14.0
199.0,-16.0
199.0,-16.0
199.0,-16.0
199.0,-16.0
199.0,-16.0
199.0,-16.0
215.0,-18.0
215.0,-18.0
215.0,-18.0
215.0,-18.0
231.0,-20.0
231.0,-20.0
231.0,-20.0
231.0,-20.0
231.0,-20.0
231.0,-20.0
247.0,-22.0
247.0,-22.0
247.0,-22.0
247.0,-22.0
263.0,-24.0
263.0,-24.0
263.0,-24.0
263.0,-24.0
279.0,-26.0
279.0,-26.0
279.0,-26.0
279.0,-26.0
279.0,-26.0
279.0,-26.0
295.0,-28.0
295.0,-28.0
295.0,-28.0
295.0,-28.0
311.0,-31.0
311.0,-31.0
311.0,-31.0
311.0,-31.0
311.0,-31.0
311.0,-31.0
327.0,-33.0
327.0,-33.0
327.0,-33.0
327.0,-33.0
343.0,-35.0
343.0,-35.0
343.0,-35.0
343.0,-35.0
359.0,-37.0
359.0,-37.0
359.0,-37.0
359.0,-37.0
359.0,-37.0
359.0,-37.0
375.0,-39.0
375.0,-39.0
375.0,-39.0
375.0,-39.0
391.0,-41.0
391.0,-41.0
391.0,-41.0
391.0,-41.0
391.0,-41.0
