
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
3.0,0.0
9.0,0.0
9.0,0.0
9.0,0.0
9.0,0.0
18.0,0.0
18.0,0.0
18.0,0.0
18.0,0.0
30.0,-1.0
30.0,-1.0
30.0,-1.0
30.0,-1.0
30.0,-1.0
30.0,-1.0
44.0,-2.0
44.0,-2.0
44.0,-2.0
44.0,-2.0
59.0,-2.0
59.0,-2.0
59.0,-2.0
59.0,-2.0
73.0,-3.0
73.0,-3.0
73.0,-3.0
73.0,-3.0
73.0,-3.0
87.0,-4.0
87.0,-4.0
87.0,-4.0
87.0,-4.0
87.0,-4.0
102.0,-6.0
102.0,-6.0
102.0,-6.0
102.0,-6.0
117.0,-7.0
117.0,-7.0
117.0,-7.0
117.0,-7.0
117.0,-7.0
117.0,-7.0
132.0,-9.0
132.0,-9.0
132.0,-9.0
132.0,-9.0
147.0,-10.0
147.0,-10.0
147.0,-10.0
147.0,-10.0
162.0,-12.0
162.0,-12.0
162.0,-12.0
162.0,-12.0
162.0,-12.0
162.0,-12.0
177.0,-14.0
177.0,-14.0
177.0,-14.0
177.0,-14.0
192.0,-16.0
192.0,-16.0
192.0,-16.0
192.0,-16.0
192.0,-16.0
192.0,-16.0
207.0,-18.0
207.0,-18.0
207.0,-18.0
207.0,-18.0
223.0,-20.0
223.0,-20.0
223.0,-20.0
223.0,-20.0
239.0,-22.0
239.0,-22.0
239.0,-22.0
239.0,-22.0
239.0,-22.0
239.0,-22.0
255.0,-24.0
255.0,-24.0
255.0,-24.0
255.0,-24.0
271.0,-26.0
271.0,-26.0
271.0,-26.0
271.0,-26.0
271.0,-26.0
271.0,-26.0
287.0,-28.0
287.0,-28.0
287.0,-28.0
287.0,-28.0
304.0,-31.0
304.0,-31.0
304.0,-31.0
304.0,-31.0
321.0,-33.0
321.0,-33.0
321.0,-33.0
321.0,-33.0
321.0,-33.0
321.0,-33.0
338.0,-35.0
338.0,-35.0
338.0,-35.0
338.0,-35.0
355.0,-37.0
355.0,-37.0
355.0,-37.0
355.0,-37.0
355.0,-37.0
355.0,-37.0
372.0,-39.0
372.0,-39.0
372.0,-39.0
372.0,-39.0
389.0,-41.0
389.0,-41.0
389.0,-41.0
389.0,-41.0
406.0,-42.0
